region_id,x,y,st_cost
1,0.206475182351,0.395522186013,338.080398136324
0,0.490314582686,0.50703097452,189.42853342882313
0,0.470546260975,0.596026598837,269.647637306529
1,0.173650901393,0.330112766332,363.1822301054992
0,0.516447989487,0.618893674722,185.37993176692802
